peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.02860078765071772,361.8354525476604,1.8844543085999959
1,2.122500160772163,0.02741039502503284,360.4925952308182,6.900403292639552
2,2.337500191497373,0.03218402945290677,85.90337666376053,0.3091052846908942
3,2.4925002136481056,0.06218325648926104,71.74628157468396,0.4096704679214571
4,3.0025002865311614,0.0414885285736335,931.211549765434,8.727356457817745
5,3.5225003608432974,0.0522111116347066,232.88234792816115,4.808889115289442
6,3.962500423722797,0.06287346815297923,107.52432330675055,0.19784220605597483
7,4.252500465166103,0.07766484830761744,202.02979496916993,2.2916347740214955
8,4.632500519471126,0.17475774226711316,92.85092402637792,2.281361085026255
9,5.2025006009286585,0.17441472227722254,158.7702608512949,62.06459843262543
