peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.03135405316178819,288.2872422459246,2.560134854785644
1,2.122500160772163,0.03015476356474478,239.16957124438085,3.0906123405441868
2,2.337500191497373,0.04572901048066713,67.72693537507104,0.5646390628218365
3,2.4925002136481056,N/A,63.07843588422014,0.08650897439710002
4,2.697500242944236,N/A,66.52906349001813,0.47713782342569755
5,2.932500276527605,0.04244794225921744,813.6501272621772,1.4121057730243696
6,3.0025002865311614,0.0565933916329997,687.9190377100716,3.564064732550623
7,3.447500350125201,N/A,138.6669556912929,0.44520262573756986
8,3.5225003608432974,0.0421811098348881,196.81666628512937,0.11101635126293707
9,3.67750038299403,0.0927715319931961,129.27233987663158,0.6379531524857368
10,4.162500452304387,N/A,145.28610577787634,1.5728582535387812
11,4.252500465166103,N/A,151.30091366678317,0.7215598094327258
12,4.5225005037512505,0.11639453398957844,62.591837181923836,0.9234563608400734
13,4.632500519471126,0.05938488452188562,75.89048722487092,0.9719106814518751
14,4.752500536620079,0.05793612588609509,65.0060147915749,2.257405285332851
15,5.0875005844942445,0.07417851223172978,209.34944059670096,1.9898487065067532
16,5.197500600214118,N/A,124.7698931738692,56.868289322413126
