peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8325001193288568,0.03310818098443269,310.64687746658865,3.2507452132987265
1,2.1175001600576238,0.0344577567883384,215.64436957200982,0.9962331404574972
2,2.997500285816622,0.050582013010265214,750.3757991630509,6.392298463716442
3,3.512500359414218,0.06232667060514929,217.94658618044664,1.4028259507558527
4,3.6725003822794906,N/A,138.90776124771244,0.5549270296069715
5,4.237500463022484,0.0688004265746871,169.90209351870732,4.103287389120051
6,4.627500518756585,0.06716453479875462,82.94688565532911,1.1480018718415403
7,4.742500535191,N/A,69.61091047216172,0.8138577784565549
8,5.072500582350624,N/A,121.58230283586533,0.9117319654626893
9,5.197500600214118,N/A,148.24616157126195,53.00735849765243
