peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,N/A,32.719153294170155,0.05501240561183326
1,1.8425001207579363,N/A,33.5892299921195,0.8721614949618798
2,2.0525001507686063,0.1983928174879246,48.78351058744687,3.962403034669373
3,2.362500195070072,N/A,20.690085244626857,0.47903680877887644
4,2.60750023008252,0.04703928796553436,46.350749859240864,1.7852618820786734
5,2.697500242944236,N/A,54.580994117951434,0.037342816390088976
6,2.9125002736694463,0.05115097049701989,440.85848785779984,9.700212159854678
7,3.3275003329762467,N/A,28.08858436072427,1.9156460116714833
8,3.5225003608432974,0.1334887817588406,51.90192929782364,3.697322367984161
9,3.8675004101465413,N/A,23.264710407976736,3.2934656349788267
10,4.127500447302609,0.08422298972991449,55.02134181018107,1.4886344107561602
11,4.387500484458676,0.05126631825044203,14.30611234577458,1.4909512020029996
12,4.572500510896648,0.1076525820062848,15.887806477157255,1.379776215344014
13,4.707500530189222,0.0490709846080053,18.745468355733124,0.6845751265269392
14,5.067500581636085,0.14056921824517588,129.13518554461956,23.359250910185924
