peakNumber,peakLocation,FWHM,intensity,% Error
0,1.827500118614317,0.037238784408669234,276.8282488147359,2.1558180582751487
1,2.1175001600576238,0.044460690723479246,158.77197027883,1.605292342938001
2,2.9875002843875422,0.1044026332369925,661.9723697347748,12.980647652222277
3,3.507500358699678,0.08056549733533336,184.02403800926902,1.973813291632754
4,3.6675003815649503,N/A,117.65214243873783,0.22569498114262315
5,4.142500449446228,N/A,110.0382691606909,0.3051268375546527
6,4.232500462307944,N/A,130.47503985836087,0.40340358630034673
7,4.617500517327506,0.0674696211227177,63.026772507362836,1.8545680738189563
8,4.732500533761921,N/A,51.02225175148634,0.7159262536164583
9,5.077500583065164,N/A,141.5613013013565,0.8469379501053275
10,5.182500598070499,N/A,135.16513613577536,43.21949718282957
