peakNumber,peakLocation,FWHM,intensity,% Error
0,1.9175001314760327,0.029388452306794655,110.15583644294321,4.899442763438245
1,2.262500180779277,0.0215241285257064,183.98448629546272,24.787461604306664
2,2.6225002322261393,N/A,84.74494997811814,1.4090718800936783
3,2.742500249375094,0.02876571587958132,296.24316712349423,5.229694664831871
4,2.887500270096747,N/A,71.42123819302458,1.632448344444709
5,3.297500328689008,0.09218706826055545,22.682199464111534,2.787978950583502
6,3.4125003451234224,0.08310243195631539,37.320101592815604,0.5974477733073558
7,3.507500358699678,0.04699765718559279,39.08041125870659,0.40014548609940703
8,3.737500391568507,0.03232869748270861,45.80911747662145,0.709030324330877
9,3.832500405144762,0.08794643710958505,28.62067728960926,2.01038672081413
10,4.142500449446228,0.03922846832651761,44.23197220745385,3.8732188888260937
11,4.53750050589487,0.044320279639875615,36.51490731587529,12.401211710265546
12,4.682500526616522,0.044830201820266424,30.04056126576353,1.065617203555341
13,5.042500578063386,0.22177721384804716,75.23278840979759,11.479808372926103
