peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.021399906367149724,574.4311920821435,1.7608446664115387
1,1.9175001314760327,0.028360116596753526,99.59795490155562,0.08840346040242762
2,2.122500160772163,0.02107046741410734,412.2900863273015,3.4744257381077484
3,2.3475001929264527,0.13998339242600855,79.2019753287355,0.6727284187430502
4,2.6025002293679806,0.036283082793234556,81.88627393849526,0.34796647821241117
5,2.707500244373316,0.03908549636522096,174.7317646131902,2.3072361990445285
6,3.0025002865311614,0.025549831648147947,1250.0173102890026,3.847632299226634
7,3.5225003608432974,0.033576335365660626,327.0393554872483,4.556109562203934
8,3.67750038299403,0.044538746229861204,148.12485536216445,1.4437003391838257
9,4.072500439442671,0.06154958691339907,91.67100428711467,0.4363473343132757
10,4.252500465166103,0.03957477560839617,250.90994481738744,2.5938386764159094
11,4.632500519471126,0.04019911772883766,121.20945608865088,2.201356319810024
12,4.757500537334619,0.0480127246060329,119.94653822124928,1.3806085680378117
13,5.0475005787779255,N/A,78.96144678569867,0.5328582820967648
14,5.207500601643198,0.04795822496024993,234.26384416631134,70.37813692761952
