peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.020830187262886435,486.1151532927235,2.008091624306603
1,2.122500160772163,0.03883800857706099,387.3763293243042,3.4720301283742705
2,2.232500176492038,0.01937987256659568,166.7922929904077,4.149454594870406
3,2.342500192211913,0.021626057033171886,93.18728406393114,1.5216088567637225
4,2.4475002072172476,N/A,7.627943003192572e-05
5,2.5025002150771853,0.06020610335417809,52.59988436464067,0.8798638848451309
6,2.752500250804174,0.022876206229796026,104.12924891309513,0.8256150657056106
7,3.0025002865311614,0.02770136766630049,1157.0640120838955,1.3808873837686246
8,3.102500300821957,0.028169376068294394,299.59056479823045,3.445684179526655
9,3.5225003608432974,0.03347394899939404,267.931536415926,1.432843369370605
10,3.67750038299403,0.03412316698578932,137.77515189675773,0.27965475494024944
11,3.7925003994284445,0.026341789964335227,105.47141186529075,0.033077902151601606
12,3.9875004272954957,0.04526762682706931,100.40937939704384,2.7024342416586666
13,4.147500450160768,0.03093089776200042,93.6666670902456,0.22726746090025318
14,4.252500465166103,0.04011978706508312,220.8173610402012,3.049302324391773
15,4.402500486602295,0.037312670962782235,98.17493473945223,0.9405169845307993
16,4.632500519471126,0.04051073625521173,102.7315238520344,0.9172481426907525
17,4.757500537334619,0.04331603085783531,105.29484298782126,0.7894975875972472
18,5.052500579492466,0.12967647400698468,69.4013775638964,2.1864001427723947
19,5.207500601643198,0.04681738608661146,225.92791548568914,65.35634343680158
