peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.029139856516099405,339.7895822256342,2.3080851435889187
1,2.122500160772163,0.027744672730715347,306.1083827968401,4.515731794239368
2,2.3325001907828335,0.040286484473023965,82.03682497170979,0.7368030696722154
3,2.487500212933566,N/A,73.68903591727968,0.3047114787184041
4,2.702500243658776,0.049607299942171945,79.76850089105733,0.49449064447011176
5,2.932500276527605,0.03874312800977364,561.9656650439031,1.0885896660268983
6,3.0025002865311614,0.038278291110677376,827.5483471724401,1.6271487554792372
7,3.082500297963798,N/A,151.33774665924255,0.8860382842841396
8,3.5225003608432974,0.05385062143296704,223.2848394085579,0.9979092085693632
9,3.67750038299403,0.11381902859757576,145.83549470412532,0.8012240641501545
10,3.967500424437336,0.027671399938659302,105.7018386097061,0.019904900689955343
11,4.252500465166103,0.1408687490432996,184.58632660889214,3.9036675100007927
12,4.632500519471126,0.05803958900622508,91.38996012282598,1.4102728665877924
13,4.752500536620079,0.05966065183700042,76.9380265126847,1.5360304965759761
14,5.0875005844942445,0.077285887861132,156.93847028454485,1.052200341820009
15,5.2025006009286585,N/A,142.59759849728204,56.99514600655036
