peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.068135394709262,36.344133741112955,4.948349535421673
1,2.047500150054067,0.14836731495738054,48.94009322360216,2.6900571668647677
2,2.362500195070072,N/A,18.806042610009285,2.227116561033713
3,2.60750023008252,0.03878191068456127,34.215697559195235,1.0240165858582493
4,2.702500243658776,0.03594766733075572,33.88948357214838,0.544018020565726
5,2.9175002743839857,0.050476081134290585,588.1023891780894,5.164597043708084
6,3.432500347981582,N/A,41.82370791326201,2.9882982737323944
7,3.5225003608432974,N/A,40.364983683731396,1.5662028190140125
8,4.127500447302609,0.07860996495814732,76.35596960179754,2.844926907801576
9,4.512500502322171,0.10815539172424593,16.86352818858836,3.871321329347223
10,5.067500581636085,0.12331301496585123,155.07326157632497,24.2816828100489
