peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8325001193288568,0.03547236083145999,104.61159878816252,2.6243245602942458
1,1.9275001329051122,0.03277652672344766,69.79600981348617,1.2118555784981524
2,2.1175001600576238,N/A,61.10290183634115,1.5272897920439934
3,2.267500181493816,0.036811078123591745,47.857135087273406,2.741852117654176
4,2.6325002336552195,N/A,79.75397521057798,0.628678363131265
5,2.752500250804174,0.03669808558328835,145.01711645609322,1.795252136745773
6,2.9125002736694463,N/A,249.8588532475696,0.11881070577907868
7,2.9925002851020825,N/A,253.92710330590728,1.113544393146678
8,3.5175003601287576,0.15814832534739365,105.08458089897542,4.71819923075204
9,4.147500450160768,0.08740941346440678,56.23596452629809,1.6753263370989389
10,4.242500463737024,N/A,49.88082770079744,2.5659042485422052
11,4.53750050589487,0.05681499098330001,27.02802805479897,2.7529837457544435
12,4.622500518042045,N/A,24.982344119826166,0.46215259407504583
13,4.722500532332841,N/A,24.687467325002444,1.0028899660202861
14,5.062500580921545,0.22559785194754145,103.82748473469971,39.41772743255033
