peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7975001143270786,N/A,160.1999608090477,0.40081334575235283
1,1.8375001200433967,N/A,196.99542263399547,2.559806585646106
2,2.122500160772163,0.03019800744397605,196.05023740607749,3.500842482492535
3,2.337500191497373,0.03259854327781442,56.787948027670154,0.5063916289260532
4,2.4925002136481056,0.06564013782224842,52.70527472114571,1.2220058848300346
5,2.702500243658776,0.053797868398328674,55.32545350782135,0.7375177737519993
6,2.932500276527605,0.03599577361750139,1029.0623359764495,2.3541417967348512
7,3.0025002865311614,N/A,463.0775341266827,5.78946506868666
8,3.447500350125201,N/A,125.46730244808202,0.6821765081856329
9,3.5225003608432974,0.04088858901505432,139.27194235275982,0.11355424950614873
10,3.67750038299403,N/A,94.64299332267206,2.5673469292976163
11,4.157500451589848,0.06750837006707133,142.6495336316782,0.9243781451363654
12,4.252500465166103,N/A,109.06741825529008,0.6170151591494131
13,4.52750050446579,0.061620590485882865,49.25630282981467,1.9895682966114645
14,4.632500519471126,0.05950129146491534,50.96473328711364,1.0619762287425016
15,4.757500537334619,0.05452663883542819,42.338223650277996,1.00598756414634
16,5.0875005844942445,0.07101651849244472,247.37700146138235,2.3774856681654555
17,5.197500600214118,N/A,83.26276359485671,45.00763106663959
