peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.023946697241072235,574.1280028251051,2.155485942211827
1,2.122500160772163,0.021700820231002727,513.3226993659653,1.2027228542081516
2,3.0025002865311614,0.02751001396762298,1578.6480518458761,5.910237872720953
3,3.5225003608432974,0.034557324525414046,362.9267530315401,1.039974638298501
4,3.67750038299403,0.04569933539102289,175.56196242044564,0.5236335817419763
5,4.257500465880643,0.03858483778434518,298.1758295599825,2.915813319644944
6,4.632500519471126,0.04402135545995556,128.8365082114032,3.020894608593358
7,4.757500537334619,0.046615141046231656,124.22901998207772,1.109276303160608
8,5.062500580921545,N/A,69.56290348333492,0.36190295660650174
9,5.2025006009286585,0.047612538557067374,298.1312823741223,193.63342133842195
