peakNumber,peakLocation,FWHM,intensity,% Error
0,1.827500118614317,0.04078255467264347,199.91827740491397,1.7769824234871143
1,2.1125001593430834,0.051802253043075286,104.38264979469551,1.8757048348919063
2,2.9175002743839857,N/A,486.51878045474893,1.0663625342927217
3,2.9875002843875422,N/A,401.3787479935189,1.2523605789407892
4,3.512500359414218,0.12317847418480543,130.06091716668357,3.0298142053846564
5,3.6675003815649503,N/A,84.2503917317801,0.34195341028093074
6,4.127500447302609,N/A,96.03544104097375,2.7328129707612083
7,4.227500461593404,N/A,85.32690507686493,0.9020591572541385
8,4.617500517327506,0.16415992872151985,40.26649718112873,1.358461080591258
9,4.732500533761921,N/A,33.27677520965676,0.5732653772598637
10,5.062500580921545,0.2029095948272932,158.26556127616453,42.43584819380561
