peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8325001193288568,0.04285401317818183,131.7165387069492,2.584655933846781
1,2.1175001600576238,0.043972100264449754,90.65926165637316,1.9938239888446816
2,2.9125002736694463,N/A,447.21446824628526,1.97278453427587
3,2.9925002851020825,N/A,281.59861546903903,1.8494253720199905
4,3.5175003601287576,0.13729374529253935,109.78848996944882,3.394787241398461
5,4.1125004451589895,0.09822845772196676,84.27828761940052,1.2938010434662413
6,4.237500463022484,N/A,70.17310067715269,1.1062844026049066
7,4.617500517327506,0.17792811278071152,32.594750385815985,1.5877386420570243
8,4.742500535191,0.03176260038228662,28.96775608229902,0.12440622529203949
9,5.062500580921545,0.1670714515182956,146.14493553384705,36.95857066026197
