peakNumber,peakLocation,FWHM,intensity,% Error
0,1.827500118614317,0.04179556456659084,74.92382405542666,5.486629696104006
1,1.9225001321905726,0.0330408384307348,111.68331893222656,0.23800848011824488
2,2.1125001593430834,N/A,43.67886509187197,3.894455276634311
3,2.262500180779277,0.030153531967024083,108.86499734063351,3.927440132907181
4,2.6275002329406796,N/A,110.89158186803958,0.6080963841336876
5,2.742500249375094,0.03563413825387762,258.40979838181676,3.381887780138013
6,2.907500272954906,N/A,157.61892630051904,0.23042483114781134
7,2.9875002843875422,N/A,193.76093593527952,1.6628155997959442
8,3.3025003294035473,N/A,42.7767365463295,0.2243851798054022
9,3.422500346552502,N/A,69.96206570923148,1.27538694397769
10,3.507500358699678,0.05104768862316744,79.24308215201678,0.06086040492126578
11,3.737500391568507,0.159882282013176,53.613731506444424,2.3364299603360146
12,3.8475004072883823,N/A,40.03449175436002,1.1476405025238599
13,4.147500450160768,0.09308058615963866,51.081988436316564,16.503521218657262
14,4.53250050518033,0.05633707731997095,33.67649755129395,29.63312344597149
15,4.617500517327506,N/A,16.310868960322807,0.09321562176080073
16,4.697500528760141,0.10684384606606478,23.01560242787823,5.078401195751413
17,5.052500579492466,0.21984569904114082,90.83763161132565,50.42289531408577
