peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,N/A,169.03526707824687,0.37200972124901205
1,1.8375001200433967,N/A,225.11663638653425,1.615260630382768
2,2.122500160772163,0.040542530377010166,165.52739468501682,2.130673237401487
3,2.932500276527605,0.039900074316205014,1046.7119882569816,3.0675709496166434
4,3.0025002865311614,N/A,522.1592799059455,1.1500213600054863
5,3.442500349410661,N/A,133.7861795972704,0.5692711678522839
6,3.5225003608432974,0.044022112631266985,158.148439779338,0.11745738549147669
7,3.67750038299403,N/A,102.97686482048442,0.45429253715168294
8,4.157500451589848,0.07177879856858294,146.62097283684153,0.9245905867547621
9,4.252500465166103,N/A,112.27185644236806,0.37439794179249686
10,4.5225005037512505,0.060795502734679374,52.8949159654282,1.064114200273283
11,4.632500519471126,0.05973946047296952,58.29462758885467,2.3954278318738687
12,4.752500536620079,0.060018375399248924,48.27623812007965,1.6630348010465887
13,5.0875005844942445,0.07387582518464164,262.3551549759965,2.9246775753132295
14,5.197500600214118,N/A,105.38375777315103,39.788930610129654
