peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.03533791823349186,55.5076883426556,1.8190440285759157
1,2.017500145766828,N/A,41.56581549182184,0.21570273018392663
2,2.1175001600576238,N/A,43.480811641459326,1.0401536727717013
3,2.267500181493816,N/A,20.584176721321086,2.2188007578639213
4,2.7575002515187133,N/A,92.54275241598643,2.380975038773981
5,2.9025002722403666,0.04929023838185609,123.85850065898515,0.5144811310634937
6,2.997500285816622,N/A,126.69920982737753,0.15314558375269077
7,3.5175003601287576,0.26463421731657855,62.39647742903301,3.5894333134965715
8,4.10750044444445,N/A,26.254423794511382,4.790535864639681
9,5.067500581636085,0.24824687943535828,85.5088689350329,18.745692007933016
