peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8325001193288568,0.054115716476097475,77.51543913220769,5.580012422840357
1,2.042500149339527,N/A,59.252294480163926,0.7662717256760107
2,2.1175001600576238,N/A,64.36129515434749,4.179091785580686
3,2.60750023008252,N/A,44.500662407726,0.8769147740354114
4,2.697500242944236,N/A,55.86336125874698,0.3008928959921908
5,2.7575002515187133,0.03231113645647454,58.78484889202679,0.059767620566070226
6,2.9125002736694463,0.058590277622530884,412.09482287301955,3.8414655305938052
7,2.9925002851020825,N/A,160.2214850060426,2.493409056613619
8,3.5175003601287576,0.14459067757567023,75.56599046341535,5.297475590270048
9,4.122500446588069,0.11647153014410883,63.670113790207665,3.8853492934070992
10,4.517500503036711,N/A,23.258746208730997,1.1117937779535003
11,4.732500533761921,0.08523629253450427,24.38436099418891,1.9856075349241868
12,5.062500580921545,0.15715793458418137,138.873866281816,42.87872046502513
