peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.025840911689559487,173.65315690294176,6.2063455688306925
1,2.077500154341305,N/A,45.471125639859565,3.9517070368475933
2,2.1475001643448617,0.0495404518532081,82.46341375565419,1.6747103948730704
3,2.4775002115044864,0.2181307202434648,15.783614274781655,8.842225507915327
4,2.6175002315116,N/A,9.252605147745669,5.872833246370822
5,2.932500276527605,0.03575480714049739,1009.4036170784245,14.923924650388937
6,3.0025002865311614,N/A,137.64785708019508,0.17431480642070557
7,3.067500295820179,N/A,136.4454017998484,2.2766529439418486
8,3.442500349410661,0.06525785338236822,80.95289703847504,1.205798777665426
9,3.5925003708468544,N/A,40.50931589533866,1.9428843503447382
10,3.9175004172919388,N/A,29.22612664193491,0.6882068754687543
11,4.157500451589848,0.06845665826171565,104.06322594737014,1.6566888716961377
12,4.312500473740581,N/A,30.571859825405795,0.7777992219827101
13,4.5225005037512505,0.06016578766430758,25.52906245426027,5.734803538467605
14,5.0875005844942445,0.0783519100327359,256.04427500851403,24.75069292177902
