peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.020704544016642235,300.8812401891068,7.003733602855597
1,2.0725001536267658,0.11250726740765771,57.85380016980059,4.378358275597702
2,2.932500276527605,0.03135137902887397,1285.5432305679158,10.056074967144957
3,2.997500285816622,N/A,91.38319836318027,0.9794488404205866
4,3.1925003136836727,0.05210332000034734,35.78934376148635,0.5772847517931674
5,3.442500349410661,0.050451369298050164,112.36047570937723,2.0683152799782922
6,3.597500371561394,N/A,49.92563829521515,1.1779448225392333
7,4.162500452304387,0.06854517782556613,148.02240598225137,2.4865123172401318
8,4.5225005037512505,0.05152260226116834,36.07415110723696,4.9353717677992135
9,4.6375005201856645,N/A,13.881779545488028,1.942461592925901
10,5.0875005844942445,0.06779959429638183,334.4283225297411,22.201298336971828
