peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8325001193288568,0.03310819538629328,310.6469725555523,3.2503731691057656
1,2.1175001600576238,0.03525519060825877,215.64457247234253,1.2327688361675087
2,2.997500285816622,0.05003977135914717,750.3753656338347,6.835373102484708
3,3.512500359414218,0.06140273436661481,217.94604574127163,1.4868988985333846
4,3.6725003822794906,N/A,138.9072520285543,0.5611141326766801
5,4.237500463022484,0.06740997282506989,169.90185191246715,4.387776433730293
6,4.627500518756585,0.06412971901025699,82.94685434966317,1.5183058591804428
7,4.742500535191,N/A,69.61092427433891,0.6866099536237316
8,5.072500582350624,N/A,121.58235696305795,0.9286887448611914
9,5.197500600214118,N/A,148.24618353986594,53.00751279645565
