peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.022178100618077234,562.199672189061,2.8291060629679383
1,2.122500160772163,0.019472024664650256,586.1294595293299,2.4159740301556956
2,2.2025001722047994,N/A,118.20101058006168,0.4556579109803341
3,2.2825001836374357,N/A,98.17850131887349,0.5079584294007228
4,2.382500197928231,0.022464746029518423,99.36455466185276,0.3799924590535153
5,2.4625002093608668,N/A,70.68582990417235,0.5163303556836593
6,2.60750023008252,0.021437142272493492,126.82654439518933,0.476963659847769
7,2.677500240086077,0.026352045731043994,71.62690099142901,0.092741513969976
8,2.767500252947793,0.025237271271387307,116.35942709012795,0.3297535042496343
9,2.8375002629513495,0.02310377384828577,84.48466939172687,0.06524512566430465
10,3.0025002865311614,0.024978827920906,1421.6777727873864,4.137845918657244
11,3.5225003608432974,0.031516941569821544,352.29937374190916,1.9160101594673375
12,3.6725003822794906,0.0389874056534798,163.7358933871381,1.233906659898047
13,3.9725004251518765,0.06700679702975654,96.65215031578578,0.3235802502691487
14,4.057500437299052,N/A,89.260477926455,0.1648434619625717
15,4.257500465880643,0.03266848913175657,338.779988240191,4.174036489081041
16,4.632500519471126,0.0421538064903233,130.86966634076225,0.7640654289786843
17,4.757500537334619,0.038395567162123,135.40719288457808,0.7507755345971658
18,5.0475005787779255,0.14641233294223444,83.17288152455347,0.8412973913390976
19,5.207500601643198,0.04602504129203844,267.23602961463274,60.59893714582809
