peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.02211317123767853,693.30155108932,2.41831043386835
1,2.122500160772163,0.022109126900996312,463.27313105215586,0.9703568427104884
2,3.0025002865311614,0.025274898017118907,1683.8569215581529,5.525293221516877
3,3.5225003608432974,0.03179854653763803,408.40920095975457,1.4976403680139247
4,3.67750038299403,0.042674439727035995,177.37038574854722,0.8028801518088524
5,4.252500465166103,0.038147360152906984,298.4099495064438,1.7313965503623414
6,4.6375005201856645,0.039498378486372054,142.32459378164975,2.467451023380408
7,4.757500537334619,0.0423633606549787,133.68328099638734,1.4667056786385764
8,5.072500582350624,0.1522000352287698,68.53225726820733,0.6145249558185825
9,5.207500601643198,0.04346500232066575,322.0016528968134,128.17530723303548
