peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8325001193288568,0.029211821582575848,450.60508651399556,1.4281368805155181
1,2.1175001600576238,0.033434825304978766,269.02268228692657,0.973833952839859
2,2.997500285816622,0.04079836305611906,1095.5589460817687,6.203400701338662
3,3.512500359414218,0.05429701348969784,276.41308608755753,1.3061410384753827
4,3.6725003822794906,0.06809025495456433,174.97819873387834,0.27031094385559323
5,4.237500463022484,0.06207664711011507,215.95871755081123,2.1302503051065
6,4.622500518042045,0.060323600903815944,112.91453179595425,1.1828271217088773
7,4.742500535191,N/A,93.80901656429205,1.310196527571943
8,5.072500582350624,N/A,102.26299518053304,0.21793227262323053
9,5.197500600214118,0.06978187553442172,208.90016705855862,310.36972822304006
