peakNumber,peakLocation,FWHM,intensity,% Error
0,1.827500118614317,0.055841456253014066,159.2154453208364,9.236054477815275
1,2.1125001593430834,0.115880309429639,78.09884855181656,2.144705608549804
2,2.922500275098525,0.06387269222805747,652.3934205022454,6.543348696080896
3,3.4375003486961213,N/A,88.29293410298715,0.5797311498382738
4,3.5025003579851384,N/A,92.88233483171734,0.41800932213117753
5,3.657500380135871,N/A,58.02789231038412,0.5670389156146489
6,4.137500448731688,0.09495236451696965,108.75998230964291,16.93138604700576
7,4.517500503036711,N/A,29.78697249296738,0.06185660078914971
8,4.617500517327506,0.10981048491297773,30.13371232672057,1.3756046535134454
9,4.732500533761921,0.0734505826524261,24.578840032263088,0.5969197421261085
10,5.067500581636085,0.12003640748051314,207.72883350400969,43.37181751165047
