peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8325001193288568,0.026397099228503196,357.58597781341285,0.7840362798242206
1,1.912500130761493,0.05440182279038064,94.42624175840766,0.8594215785815306
2,2.1175001600576238,0.02543625838312691,253.64663771474056,1.8909084520511674
3,2.252500179350197,0.042973590205934276,68.5778896436617,1.3634020137177083
4,2.6175002315116,N/A,100.5170591779563,0.39795416162213776
5,2.7325002479460143,0.04591382340055539,140.92800881729258,2.254526702846386
6,2.997500285816622,0.030131121495968305,893.1362585556794,1.5031344436896255
7,3.5175003601287576,0.04009794463187166,265.9037673948968,1.6732420269308368
8,3.6725003822794906,0.10280697167911645,140.12263833957633,1.2324282570494893
9,4.247500464451563,0.046490265711540246,166.60869521021954,1.3804701998323894
10,4.627500518756585,0.046118939846615525,88.81599336911712,1.0032109323844045
11,4.74750053590554,0.045160288619538136,77.78391467042013,2.182674436162404
12,5.057500580207005,0.16378096653096552,65.05425863189063,0.8819848081283292
13,5.197500600214118,0.04967527371196567,177.40043970750781,33.853010660701905
