peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.022541635792573178,267.852142312152,6.026181991352008
1,2.0725001536267658,0.12642026032545584,56.71877197930587,4.667315130068546
2,2.162500166488481,0.056859775203585095,55.77679689522893,1.118006169761952
3,2.4325002050736284,0.1407156427740226,18.07693336775509,1.2084234440005106
4,2.9275002758130655,0.03275318697121277,1341.4607769255747,11.10549299249874
5,3.0925002993928774,N/A,73.65476571259165,1.9375426896637078
6,3.4375003486961213,0.05375280205645083,108.73380306630105,1.670465773295006
7,3.5925003708468544,N/A,45.53820840567158,2.2677107664859615
8,4.152500450875308,0.06735315290082777,142.1299014043314,8.703436957377965
9,4.5225005037512505,0.052978037391191,37.98681799601218,6.74765951939534
10,4.642500520900205,N/A,14.591341882258973,2.0302973055419224
11,5.082500583779704,0.07166963196192544,333.0915985114342,24.667920435359722
