peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8325001193288568,0.025677144664118634,507.7063365191503,1.032166339201895
1,2.1175001600576238,0.031069488451175076,275.25930611551115,0.86624983987781
2,2.997500285816622,0.03212750110870788,1212.9041507141487,6.322474993626914
3,3.5175003601287576,0.04314983132880501,303.7437237740112,2.1986846056327876
4,3.6725003822794906,0.05462641183268735,176.01615522372407,0.5212115750743093
5,4.242500463737024,0.05299279423036829,207.4487404229816,0.2801039041184612
6,4.627500518756585,0.05033601248983377,118.8144709395905,1.3418574037893902
7,4.74750053590554,0.05590610403081886,98.87748008853198,1.6383629677118638
8,5.062500580921545,N/A,79.50415367508427,0.7011973968886688
9,5.197500600214118,0.05361714562703579,234.86088568091787,50.153930240880584
