1.502500072169232093e+00,7.191466146322909481e+00
1.507500072883772191e+00,8.835694002989725959e+00
1.512500073598311845e+00,1.035253972805969624e+01
1.517500074312851721e+00,1.158046623661107333e+01
1.522500075027391375e+00,1.279952393801340804e+01
1.527500075741931251e+00,1.385586248513970986e+01
1.532500076456470905e+00,1.514604476907504704e+01
1.537500077171010782e+00,1.688267194839852436e+01
1.542500077885550436e+00,1.859688591930182611e+01
1.547500078600090090e+00,1.949414326952728516e+01
1.552500079314630188e+00,1.985027243488559634e+01
1.557500080029169620e+00,1.973315341383499799e+01
1.562500080743709496e+00,1.963919240341851946e+01
1.567500081458249372e+00,1.952621977453225099e+01
1.572500082172789027e+00,1.986903208966901957e+01
1.577500082887328903e+00,2.065237308501821190e+01
1.582500083601868335e+00,2.135805527709004537e+01
1.587500084316408433e+00,2.160051906887650830e+01
1.592500085030948087e+00,2.138757496102471123e+01
1.597500085745487741e+00,2.110941724694191635e+01
1.602500086460027617e+00,2.082738135980980587e+01
1.607500087174567494e+00,2.107503032073344684e+01
1.612500087889107148e+00,2.124850510249325453e+01
1.617500088603646802e+00,2.124724120382376213e+01
1.622500089318186678e+00,2.118118302603147640e+01
1.627500090032726332e+00,2.090069112031403620e+01
1.632500090747266430e+00,2.018828415149675948e+01
1.637500091461805862e+00,1.927398925983175104e+01
1.642500092176345738e+00,1.886766019587133769e+01
1.647500092890885615e+00,1.867380888271543427e+01
1.652500093605425047e+00,1.839664083533290295e+01
1.657500094319965145e+00,1.797565088227497654e+01
1.662500095034504799e+00,1.737013856478472462e+01
1.667500095749044675e+00,1.645383095745665969e+01
1.672500096463584329e+00,1.549306261747909730e+01
1.677500097178123983e+00,1.525377023082802452e+01
1.682500097892663860e+00,1.520736421127702442e+01
1.687500098607203736e+00,1.522985591434030539e+01
1.692500099321743390e+00,1.534789036849849708e+01
1.697500100036283044e+00,1.531867182840016994e+01
1.702500100750823142e+00,1.527647868324817182e+01
1.707500101465362574e+00,1.476131947819004608e+01
1.712500102179902450e+00,1.366998273426474952e+01
1.717500102894442326e+00,1.304415341847209220e+01
1.722500103608981981e+00,1.309992345655189183e+01
1.727500104323521857e+00,1.356964965761483199e+01
1.732500105038061289e+00,1.432570250766394793e+01
1.737500105752601387e+00,1.506607409373066275e+01
1.742500106467141041e+00,1.569868597894014783e+01
1.747500107181680695e+00,1.622252324921805666e+01
1.752500107896220571e+00,1.740170679218675787e+01
1.757500108610760448e+00,2.021422377895930822e+01
1.762500109325300102e+00,2.467516986446349847e+01
1.767500110039839756e+00,3.156541741293659697e+01
1.772500110754379632e+00,4.288690725836494266e+01
1.777500111468919286e+00,6.149713968346293314e+01
1.782500112183459384e+00,9.087028283008851304e+01
1.787500112897998816e+00,1.321868638731281180e+02
1.792500113612538692e+00,1.663695356336409077e+02
1.797500114327078569e+00,1.621160050570397289e+02
1.802500115041618223e+00,1.273714758512418825e+02
1.807500115756158099e+00,7.710764019689912629e+01
1.812500116470697753e+00,4.951939506681924286e+01
1.817500117185237629e+00,3.505331513700730284e+01
1.822500117899777283e+00,2.643017476979645153e+01
1.827500118614316937e+00,2.162248708665026697e+01
1.832500119328856814e+00,1.893388019899975916e+01
1.837500120043396690e+00,1.739710747211927355e+01
1.842500120757936344e+00,1.604162565993095768e+01
1.847500121472475998e+00,1.448822992441876067e+01
1.852500122187016096e+00,1.353093250722861285e+01
1.857500122901555528e+00,1.331134018041103673e+01
1.862500123616095404e+00,1.341853828881255595e+01
1.867500124330635058e+00,1.355953143294266283e+01
1.872500125045175157e+00,1.361551789193129025e+01
1.877500125759714811e+00,1.387281614595298151e+01
1.882500126474254243e+00,1.431623036335577126e+01
1.887500127188794341e+00,1.502818981343455107e+01
1.892500127903333995e+00,1.614492563258443170e+01
1.897500128617873427e+00,1.695461536376177492e+01
1.902500129332413525e+00,1.744349502511136052e+01
1.907500130046953402e+00,1.773912694018417824e+01
1.912500130761493056e+00,1.832136776334579054e+01
1.917500131476032710e+00,1.913894563591918541e+01
1.922500132190572586e+00,1.993993504728609878e+01
1.927500132905112240e+00,2.072329492829294395e+01
1.932500133619652338e+00,2.148053735977424594e+01
1.937500134334191770e+00,2.198976444502466165e+01
1.942500135048731869e+00,2.232500669583254194e+01
1.947500135763271523e+00,2.255480092035452344e+01
1.952500136477810955e+00,2.253579984916609646e+01
1.957500137192351053e+00,2.303850456393865898e+01
1.962500137906890707e+00,2.407883799046641116e+01
1.967500138621430139e+00,2.544219275682598891e+01
1.972500139335970237e+00,2.641631083854434792e+01
1.977500140050510113e+00,2.710183043999654728e+01
1.982500140765049768e+00,2.769466515109752436e+01
1.987500141479589422e+00,2.820859916835166814e+01
1.992500142194129298e+00,2.829419599237144212e+01
1.997500142908669396e+00,2.835635214483551181e+01
2.002500143623208384e+00,2.881882354160666182e+01
2.007500144337748704e+00,2.921330630912086690e+01
2.012500145052288580e+00,2.930989943662552832e+01
2.017500145766828012e+00,2.890995146153676387e+01
2.022500146481367889e+00,2.877889128557131926e+01
2.027500147195907765e+00,2.935863052399918161e+01
2.032500147910447641e+00,3.006135623567331550e+01
