1.502500072169232093e+00,8.102418206033576098e+00
1.507500072883772191e+00,1.029825348091367232e+01
1.512500073598311845e+00,1.268991303536949999e+01
1.517500074312851721e+00,1.485576799659475000e+01
1.522500075027391375e+00,1.619999274302665526e+01
1.527500075741931251e+00,1.756517480711681856e+01
1.532500076456470905e+00,1.880213913279874305e+01
1.537500077171010782e+00,2.000890075016548053e+01
1.542500077885550436e+00,2.111733473457047694e+01
1.547500078600090090e+00,2.195195309859559529e+01
1.552500079314630188e+00,2.259855717159803135e+01
1.557500080029169620e+00,2.382892025200294484e+01
1.562500080743709496e+00,2.512501859876874732e+01
1.567500081458249372e+00,2.591810617219130108e+01
1.572500082172789027e+00,2.667294318265663833e+01
1.577500082887328903e+00,2.711417551767351597e+01
1.582500083601868335e+00,2.727162285969171762e+01
1.587500084316408433e+00,2.712957070957196493e+01
1.592500085030948087e+00,2.711029092508783833e+01
1.597500085745487741e+00,2.754761352838556832e+01
1.602500086460027617e+00,2.800925339569045036e+01
1.607500087174567494e+00,2.813903440740102724e+01
1.612500087889107148e+00,2.832986310936070140e+01
1.617500088603646802e+00,2.811246165094712524e+01
1.622500089318186678e+00,2.760403724608067932e+01
1.627500090032726332e+00,2.756727267865062458e+01
1.632500090747266430e+00,2.763386758869796722e+01
1.637500091461805862e+00,2.759799552959435687e+01
1.642500092176345738e+00,2.721339261655094788e+01
1.647500092890885615e+00,2.660281189731273344e+01
1.652500093605425047e+00,2.601073944115438508e+01
1.657500094319965145e+00,2.574657063250839428e+01
1.662500095034504799e+00,2.566748983329739531e+01
1.667500095749044675e+00,2.571292475187522086e+01
1.672500096463584329e+00,2.556894465920402126e+01
1.677500097178123983e+00,2.512458975696989683e+01
1.682500097892663860e+00,2.475821763514073837e+01
1.687500098607203736e+00,2.452027306897753078e+01
1.692500099321743390e+00,2.454658760081844093e+01
1.697500100036283044e+00,2.465682926797165919e+01
1.702500100750823142e+00,2.542527288688143017e+01
1.707500101465362574e+00,2.632935964357471903e+01
1.712500102179902450e+00,2.698614730875539180e+01
1.717500102894442326e+00,2.736993110684943531e+01
1.722500103608981981e+00,2.768837288549218556e+01
1.727500104323521857e+00,2.883605338038950094e+01
1.732500105038061289e+00,3.063833820055293700e+01
1.737500105752601387e+00,3.233712613744023656e+01
1.742500106467141041e+00,3.401959063784244108e+01
1.747500107181680695e+00,3.636637928427944644e+01
1.752500107896220571e+00,3.932840214228286868e+01
1.757500108610760448e+00,4.378521800777690487e+01
1.762500109325300102e+00,4.943202783190349692e+01
1.767500110039839756e+00,5.639835759869311005e+01
1.772500110754379632e+00,6.477900316534748981e+01
1.777500111468919286e+00,7.536800854951741258e+01
1.782500112183459384e+00,8.860284929444065938e+01
1.787500112897998816e+00,1.043900550428014071e+02
1.792500113612538692e+00,1.152864229306505877e+02
1.797500114327078569e+00,1.170036562740388035e+02
1.802500115041618223e+00,1.112931912436907851e+02
1.807500115756158099e+00,9.745883115662206819e+01
1.812500116470697753e+00,8.372518521088085208e+01
1.817500117185237629e+00,7.276980350912003814e+01
1.822500117899777283e+00,6.438287555850433819e+01
1.827500118614316937e+00,5.806836553797404576e+01
1.832500119328856814e+00,5.273309922544279971e+01
1.837500120043396690e+00,4.771670175486406151e+01
1.842500120757936344e+00,4.351547458206749752e+01
1.847500121472475998e+00,4.057264818281169028e+01
1.852500122187016096e+00,3.860235667446465868e+01
1.857500122901555528e+00,3.673035438084093585e+01
1.862500123616095404e+00,3.494463840270765331e+01
1.867500124330635058e+00,3.342210878575269817e+01
1.872500125045175157e+00,3.224167278016125238e+01
1.877500125759714811e+00,3.168035691251105845e+01
1.882500126474254243e+00,3.111156139146896749e+01
1.887500127188794341e+00,3.014834014807672702e+01
1.892500127903333995e+00,2.943914669617362279e+01
1.897500128617873427e+00,2.910084805905614758e+01
1.902500129332413525e+00,2.912524943815725464e+01
1.907500130046953402e+00,2.934479246554280962e+01
1.912500130761493056e+00,2.954171659101541536e+01
1.917500131476032710e+00,2.976193238311918776e+01
1.922500132190572586e+00,3.011369707608400859e+01
1.927500132905112240e+00,3.038193342716272127e+01
1.932500133619652338e+00,3.073306371053706698e+01
1.937500134334191770e+00,3.140397457045162355e+01
1.942500135048731869e+00,3.222652264568552027e+01
1.947500135763271523e+00,3.273626870950863577e+01
1.952500136477810955e+00,3.280345912395131336e+01
1.957500137192351053e+00,3.313180514549679856e+01
1.962500137906890707e+00,3.360519313884475423e+01
1.967500138621430139e+00,3.465432276905681874e+01
1.972500139335970237e+00,3.582943039864983348e+01
1.977500140050510113e+00,3.668670267010946873e+01
1.982500140765049768e+00,3.683805068397930427e+01
1.987500141479589422e+00,3.653338539753269743e+01
1.992500142194129298e+00,3.654233149988345986e+01
1.997500142908669396e+00,3.736565320104091370e+01
2.002500143623208384e+00,3.849630160287949820e+01
2.007500144337748704e+00,3.925538272429082554e+01
2.012500145052288580e+00,3.900520072153335605e+01
2.017500145766828012e+00,3.852901863777003655e+01
2.022500146481367889e+00,3.822679815640373135e+01
2.027500147195907765e+00,3.845965151250470626e+01
2.032500147910447641e+00,3.905148944905977260e+01
2.037500148624987073e+00,3.939333030592729301e+01
2.042500149339526949e+00,3.996701218486248308e+01
2.047500150054066825e+00,4.053772835663187379e+01
2.052500150768606257e+00,4.130701188677824121e+01
2.057500151483146134e+00,4.157087773199219782e+01
2.062500152197686010e+00,4.104172216060760547e+01
2.067500152912225886e+00,4.014284790542620840e+01
2.072500153626765762e+00,3.861442120121466814e+01
2.077500154341305194e+00,3.681370372445724115e+01
2.082500155055845070e+00,3.530221080254887056e+01
2.087500155770384946e+00,3.425705785532448999e+01
2.092500156484924378e+00,3.304231049861010661e+01
2.097500157199464255e+00,3.205902117113015493e+01
2.102500157914004575e+00,3.117299403281259629e+01
2.107500158628544007e+00,3.008490215793705147e+01
2.112500159343083439e+00,2.857155951335829513e+01
2.117500160057623759e+00,2.724043756555602158e+01
2.122500160772163191e+00,2.640545874307770191e+01
2.127500161486702623e+00,2.594692075827839517e+01
2.132500162201242500e+00,2.572464358523626515e+01
2.137500162915782820e+00,2.536446848837641710e+01
2.142500163630322252e+00,2.466475216820686001e+01
2.147500164344861684e+00,2.416667926636262109e+01
2.152500165059402004e+00,2.379388029049636089e+01
2.157500165773941436e+00,2.347105344535282256e+01
2.162500166488480868e+00,2.301117166885410370e+01
2.167500167203021189e+00,2.222003585952137428e+01
2.172500167917561065e+00,2.143411667805202114e+01
2.177500168632100497e+00,2.047697545039352462e+01
2.182500169346640373e+00,1.939696558833179552e+01
2.187500170061180249e+00,1.866272819947022299e+01
2.192500170775719681e+00,1.808427363464602422e+01
2.197500171490259557e+00,1.773537529114713607e+01
2.202500172204799433e+00,1.752427884555481796e+01
2.207500172919339310e+00,1.723712877168452451e+01
2.212500173633879186e+00,1.702927083503232097e+01
2.217500174348418618e+00,1.686153139380320454e+01
2.222500175062958494e+00,1.638934704168144663e+01
2.227500175777497926e+00,1.588808809820142187e+01
2.232500176492037802e+00,1.548239821234585634e+01
2.237500177206577678e+00,1.510401907351217687e+01
2.242500177921117555e+00,1.466241419469145058e+01
2.247500178635657431e+00,1.401531945340866514e+01
2.252500179350196863e+00,1.329738689433111176e+01
2.257500180064736739e+00,1.305232584627748338e+01
2.262500180779277059e+00,1.294744150011837291e+01
2.267500181493816047e+00,1.297410488310896426e+01
2.272500182208355923e+00,1.285684099723999907e+01
2.277500182922896244e+00,1.262495357863042500e+01
2.282500183637435676e+00,1.263007270844212826e+01
2.287500184351975108e+00,1.268668826358691604e+01
2.292500185066515428e+00,1.259622828926745797e+01
2.297500185781055304e+00,1.239495328944013863e+01
2.302500186495594292e+00,1.201563835903243671e+01
2.307500187210134612e+00,1.171442255244568287e+01
2.312500187924674488e+00,1.141321611334137742e+01
2.317500188639213921e+00,1.162697708915368366e+01
2.322500189353753797e+00,1.185250527954508470e+01
2.327500190068293673e+00,1.177745713208446432e+01
2.332500190782833549e+00,1.168116361640528567e+01
2.337500191497372981e+00,1.176782114519460265e+01
2.342500192211912857e+00,1.169105822756961288e+01
2.347500192926452733e+00,1.137607902671049942e+01
2.352500193640992165e+00,1.093839505222092612e+01
2.357500194355532042e+00,1.035978951846971086e+01
2.362500195070071918e+00,1.007077584351782207e+01
2.367500195784611794e+00,1.015231884332473555e+01
2.372500196499151670e+00,1.023442482240193385e+01
